coco_url,caption,class,super_categories
http://images.cocodataset.org/val2017/000000340894.jpg,"A computer monitor next to a keyboard, laptop and a mouse.",60,"kitchen, electronic, person, furniture"
http://images.cocodataset.org/val2017/000000340930.jpg,Closeup of a cup holding scissors and other pens and pencils.,41,indoor
http://images.cocodataset.org/val2017/000000341058.jpg,Advertising sign above a patio umbrella on sunny day.,334,"kitchen, accessory, furniture"
http://images.cocodataset.org/val2017/000000341094.jpg,A statue depicting a bear breaking into a car.,35,"person, animal"
http://images.cocodataset.org/val2017/000000341196.jpg,A man riding a wave on top of a surfboard.,4,"sports, person"
http://images.cocodataset.org/val2017/000000341469.jpg,A man standing next to suitcases and bags.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000341681.jpg,A tennis player trying to hit a tennis ball.,4,"sports, person"
http://images.cocodataset.org/val2017/000000341719.jpg,A group of people with skis and snowboards stand on a mountain.,4,"sports, person"
http://images.cocodataset.org/val2017/000000341828.jpg,a man talking on a cellphone sitting at a table.,278,"electronic, person, food"
http://images.cocodataset.org/val2017/000000341921.jpg,A young man sitting on a park bench next to a playground.,214,"indoor, vehicle, outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000341973.jpg,Two girls pose for a photo holding doughnuts.,322,"outdoor, person, food"
http://images.cocodataset.org/val2017/000000342006.jpg,"Tall building sitting on the rivers edge and a barge,",114,"vehicle, indoor"
http://images.cocodataset.org/val2017/000000342128.jpg,A man is holding a tennis racket while posing.,289,"sports, vehicle, outdoor, person, furniture"
http://images.cocodataset.org/val2017/000000342186.jpg,A pizza with toppings served on a plate,58,"furniture, food"
http://images.cocodataset.org/val2017/000000342295.jpg,A bathroom view with a toilet and picture frames inside a tub.,14,furniture
http://images.cocodataset.org/val2017/000000342367.jpg,A TV with a picture of two men wearing black hats.,8,"electronic, person, indoor"
http://images.cocodataset.org/val2017/000000342397.jpg,a person in a colorful outfit jumping with some skiis ,4,"sports, person"
http://images.cocodataset.org/val2017/000000342971.jpg,Man in green sweatshirt about to catch a frisbee.,4,"sports, person"
http://images.cocodataset.org/val2017/000000343076.jpg,Cat hangs it's paw over the edge of the laptop ,13,"electronic, animal"
http://images.cocodataset.org/val2017/000000343149.jpg,People walking and standing in front of a building with a clock on it.,8,"electronic, person, indoor"
http://images.cocodataset.org/val2017/000000343218.jpg,a man with a tennis racket gets ready to swing his racket ,67,"vehicle, sports, person"
http://images.cocodataset.org/val2017/000000343315.jpg,"Patchy lawn, a road sign and a fire hydrant",52,outdoor
http://images.cocodataset.org/val2017/000000343453.jpg,A woman is on skis on the ski slope.,4,"sports, person"
http://images.cocodataset.org/val2017/000000343466.jpg,View of kitchen with oven and plenty of cabinets home.,5,appliance
http://images.cocodataset.org/val2017/000000343496.jpg,A person walking near a stop sign in a residential neighborhood.,15,"vehicle, outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000343524.jpg,A man holding a tennis racquet on a tennis court.,4,"sports, person"
http://images.cocodataset.org/val2017/000000343561.jpg,A large group of people watching a bu g group of bikers go by.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000343706.jpg,A woman's hand holding a crocheted iPhone cover.,30,"electronic, person"
http://images.cocodataset.org/val2017/000000343803.jpg,The young man in jeans is throwing a Frisbee.,4,"sports, person"
http://images.cocodataset.org/val2017/000000343934.jpg,"A motorcycle is displayed in an entryway which is covered in graffiti.
",12,vehicle
http://images.cocodataset.org/val2017/000000343937.jpg,A girl in a white jacket is snowboarding down a slope.,4,"sports, person"
http://images.cocodataset.org/val2017/000000343976.jpg,"a city sign in the night time with cars passing underneath
",9,"vehicle, person"
http://images.cocodataset.org/val2017/000000344029.jpg,A city bus is driving through the town,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000344059.jpg,"Giraffes standing in a wooded area, touching heads.",1,animal
http://images.cocodataset.org/val2017/000000344100.jpg,"A table has a camera, cup, and a plate with a sandwich on it.",231,"kitchen, electronic, furniture, food"
http://images.cocodataset.org/val2017/000000344268.jpg,obama delivers a speech photoshopped with the ussr flag,17,"accessory, person"
http://images.cocodataset.org/val2017/000000344614.jpg,a large building that has a clock tower,41,indoor
http://images.cocodataset.org/val2017/000000344621.jpg,The living room is clean and is ready to be used. ,39,"electronic, furniture, indoor"
http://images.cocodataset.org/val2017/000000344795.jpg,A dish covered in aluminum foil is baking in an oven. ,242,"appliance, food"
http://images.cocodataset.org/val2017/000000344816.jpg,A cargo train crossing under an overpass and switching tracks. ,12,vehicle
http://images.cocodataset.org/val2017/000000344888.jpg,Two horses walking around next to the gate,22,"vehicle, animal"
http://images.cocodataset.org/val2017/000000344909.jpg,A fire hydrant is standing on the sidewalk with two spouts.,3,"vehicle, outdoor"
http://images.cocodataset.org/val2017/000000345027.jpg,A vehicle and a motor bike on the beach.,263,"sports, vehicle, outdoor, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000345252.jpg,a male in a brown shirt is typing on a keyboard ,81,"electronic, person, furniture"
http://images.cocodataset.org/val2017/000000345261.jpg,Two giraffes standing in a wide open area.  ,1,animal
http://images.cocodataset.org/val2017/000000345356.jpg,A pair of men sitting at a table in a diner.,116,"electronic, indoor, kitchen, person, furniture"
http://images.cocodataset.org/val2017/000000345361.jpg,Children at a birthday party sitting at a picnic table.,235,"food, kitchen, vehicle, person, furniture"
http://images.cocodataset.org/val2017/000000345385.jpg,A man snuggled up to another man under the covers in a bed.,107,"person, furniture"
http://images.cocodataset.org/val2017/000000345397.jpg,A man holding up an apple phone while taking a selfie.,55,"electronic, accessory, person"
http://images.cocodataset.org/val2017/000000345466.jpg,The baseball player is throwing a very intense pitch.,193,"kitchen, accessory, sports, person"
http://images.cocodataset.org/val2017/000000345469.jpg,a bunch of food is on display in a case,19,food
http://images.cocodataset.org/val2017/000000345941.jpg,A desert on a plate with a spoon on the side of the plate.,90,"kitchen, person"
http://images.cocodataset.org/val2017/000000346232.jpg,Three men who are walking in the sand.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000346638.jpg,"A blue moon beer is sitting on a desk along with a computer monitor, keyboard, mouse, computer, and speaker.",71,"electronic, kitchen"
http://images.cocodataset.org/val2017/000000346703.jpg,A man and woman standing over a dinner table with a cake.,104,"kitchen, person, furniture, food"
http://images.cocodataset.org/val2017/000000346707.jpg,A batch of green banana's next to a large set of red banana's.,19,food
http://images.cocodataset.org/val2017/000000346905.jpg,Two large brown elephants standing over a small elephant. ,1,animal
http://images.cocodataset.org/val2017/000000346968.jpg,A woman in uniform is talking on a cell phone.,141,"electronic, person, furniture, indoor"
http://images.cocodataset.org/val2017/000000347163.jpg,graffiti and stickers are plastered on the stop sign and street sign,52,outdoor
http://images.cocodataset.org/val2017/000000347174.jpg,A girl is sleeping in a bed with the light on.,107,"person, furniture"
http://images.cocodataset.org/val2017/000000347254.jpg,A man in suit and tie is holding a drink.,27,"kitchen, accessory, person, furniture"
http://images.cocodataset.org/val2017/000000347265.jpg,A person skiing through a snowy forest with tall trees.,4,"sports, person"
http://images.cocodataset.org/val2017/000000347335.jpg,a plate of food on that is sitting on a table,20,"kitchen, furniture"
http://images.cocodataset.org/val2017/000000347370.jpg,A person that is holding a lime in their hand.,43,"person, food"
http://images.cocodataset.org/val2017/000000347456.jpg,Mother and child elephant in a fenced pastoral field.,1,animal
http://images.cocodataset.org/val2017/000000347544.jpg,There is an old multi colored volvo parked next to a motel,12,vehicle
http://images.cocodataset.org/val2017/000000347664.jpg,Cows walk along a beach with a mountain in the distance.,1,animal
http://images.cocodataset.org/val2017/000000347693.jpg,An assortment of rags hang on a metal rack.,14,furniture
http://images.cocodataset.org/val2017/000000347930.jpg,A blue dog sitting on  a striped couch,335,"sports, furniture, animal"
http://images.cocodataset.org/val2017/000000348012.jpg,A pair of black handled scissors lying on a roll of tape.,41,indoor
http://images.cocodataset.org/val2017/000000348045.jpg,A view of a bunch of urinals with stickers above them.,14,furniture
http://images.cocodataset.org/val2017/000000348216.jpg,A picture of old urinals all lined up.,14,furniture
http://images.cocodataset.org/val2017/000000348243.jpg,A chubby black pony in a pasture looking ahead.,1,animal
http://images.cocodataset.org/val2017/000000348481.jpg,A laptop and computer mouse on a table.,123,"electronic, indoor"
http://images.cocodataset.org/val2017/000000348488.jpg,A brown vase has four black horses on it.,146,"indoor, animal"
http://images.cocodataset.org/val2017/000000348708.jpg,a bowl of food next to a very close banana,16,"kitchen, furniture, food"
http://images.cocodataset.org/val2017/000000348881.jpg,A large white airplane and a person on a lot.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000349152.jpg,Krispy Kreme donuts fill up a long table.,16,"kitchen, furniture, food"
http://images.cocodataset.org/val2017/000000349184.jpg,A woman sitting on top of a wooden bench near a park.,172,"outdoor, accessory, person"
http://images.cocodataset.org/val2017/000000349302.jpg,The two giraffes are standing in the dirt.,1,animal
http://images.cocodataset.org/val2017/000000349480.jpg,A group of elephants on a grass surface.,336,"food, indoor, kitchen, accessory, furniture"
http://images.cocodataset.org/val2017/000000349594.jpg,A young boy holding a doughnut with a bite out of it.,43,"person, food"
http://images.cocodataset.org/val2017/000000349678.jpg,An old town clock with the U.S. flag and a state flag on top.,41,indoor
http://images.cocodataset.org/val2017/000000349837.jpg,Various size white refrigerators on display in dark room.,5,appliance
http://images.cocodataset.org/val2017/000000349860.jpg,A man is in mid air doing a skateboard trick.,179,"vehicle, outdoor, sports, person"
http://images.cocodataset.org/val2017/000000350002.jpg,a woman in a dress and pale makeup sitting by a table,132,"person, indoor"
http://images.cocodataset.org/val2017/000000350003.jpg,A firetruck is near a brown building off a side street that veers from a main road.,36,"vehicle, accessory, person"
http://images.cocodataset.org/val2017/000000350019.jpg,A little boy is playing with a suitcase.,17,"accessory, person"
http://images.cocodataset.org/val2017/000000350023.jpg,A city street show cars going up and down the hill.,46,"vehicle, outdoor, person"
http://images.cocodataset.org/val2017/000000350054.jpg,Cat sitting on cabinet in front of large screen television.,200,"electronic, indoor, animal"
